주문 ID,상품 코드,상품명,주문 일시,수량,주문 상태,결제 수단,주문 금액
O9BA3D5EC90,32851,레저형 크로아티아 초호화 리조트,2024-11-27 23:31:14,5,완료,무통장,98000
O969E178E89,32851,레저형 크로아티아 초호화 리조트,2025-06-18 20:40:04,4,배송중,간편결제,81000
O539659982C,32851,레저형 크로아티아 초호화 리조트,2025-01-04 21:08:53,2,완료,간편결제,67000
O8EAE441808,32851,레저형 크로아티아 초호화 리조트,2025-04-29 16:24:21,5,배송중,계좌이체,161500
O22DD8F5996,32851,레저형 크로아티아 초호화 리조트,2025-01-11 04:18:41,2,완료,계좌이체,66000
O337DC6648C,32851,레저형 크로아티아 초호화 리조트,2024-12-22 02:54:39,5,완료,카드,127500
O292F3B2A6F,32851,레저형 크로아티아 초호화 리조트,2024-11-04 14:58:29,5,완료,간편결제,92000
O5D32173510,32851,레저형 크로아티아 초호화 리조트,2025-06-28 22:02:48,4,배송중,무통장,189000
OC3E6FDEC8E,90185,낭만적인 이스탄불 야시장 투어,2024-10-26 04:16:55,3,완료,카드,24000
O467E2E6770,90185,낭만적인 이스탄불 야시장 투어,2024-10-03 12:34:50,4,결제대기,간편결제,59500
O456DBEDC41,90185,낭만적인 이스탄불 야시장 투어,2025-06-28 21:38:36,3,배송중,카드,77500
O6197BC757A,90185,낭만적인 이스탄불 야시장 투어,2025-06-14 13:44:38,1,배송중,간편결제,44000
O7A09BC5FBD,90185,낭만적인 이스탄불 야시장 투어,2025-06-24 21:22:57,4,완료,카드,164500
O5F917703CB,90185,낭만적인 이스탄불 야시장 투어,2025-09-05 04:12:56,2,완료,무통장,63000
O0C1A469809,90185,낭만적인 이스탄불 야시장 투어,2025-05-19 07:07:12,2,완료,간편결제,178500
OCFE2906361,90185,낭만적인 이스탄불 야시장 투어,2025-04-09 22:03:39,3,완료,계좌이체,129500
OF858B0D651,90185,낭만적인 이스탄불 야시장 투어,2024-10-16 02:07:15,2,완료,간편결제,118000
O91680A70BA,90185,낭만적인 이스탄불 야시장 투어,2025-03-21 17:16:32,2,완료,간편결제,182500
O8DF5C8EB73,90185,낭만적인 이스탄불 야시장 투어,2025-05-02 13:07:01,5,배송중,카드,119500
OE81BEFD6CD,90185,낭만적인 이스탄불 야시장 투어,2025-06-08 11:57:09,4,결제대기,카드,10500
O9EA9ED916B,90185,낭만적인 이스탄불 야시장 투어,2025-02-18 07:21:16,4,완료,무통장,162500
O7AA52AB94A,90185,낭만적인 이스탄불 야시장 투어,2025-02-27 02:41:13,4,배송중,카드,105000
O049EF1FA42,90185,낭만적인 이스탄불 야시장 투어,2024-11-29 22:22:04,3,취소,계좌이체,117500
O67C7E8B85E,90185,낭만적인 이스탄불 야시장 투어,2025-03-05 03:23:03,3,완료,간편결제,195500
ODE29F7D917,90185,낭만적인 이스탄불 야시장 투어,2025-08-17 17:54:07,1,완료,계좌이체,12500
O364217D57C,90185,낭만적인 이스탄불 야시장 투어,2025-08-26 21:14:12,4,배송중,계좌이체,84000
O8705CBD2CF,90185,낭만적인 이스탄불 야시장 투어,2025-01-06 09:44:19,4,완료,계좌이체,131500
OA0CCB4786F,90185,낭만적인 이스탄불 야시장 투어,2025-08-01 21:22:31,2,완료,계좌이체,142500
O02B417E9CD,82511,시그니처 이스탄불 초호화 리조트,2025-04-07 03:25:57,4,결제대기,계좌이체,148000
OBD843886C4,82511,시그니처 이스탄불 초호화 리조트,2025-07-03 06:42:00,4,완료,카드,189500
OCF747AF023,82511,시그니처 이스탄불 초호화 리조트,2025-03-11 14:57:54,3,완료,카드,98000
O7E4314A444,82511,시그니처 이스탄불 초호화 리조트,2025-04-12 04:25:46,2,완료,무통장,198000
O962BC4F458,82511,시그니처 이스탄불 초호화 리조트,2025-01-16 00:58:02,2,완료,카드,147000
O9076D4DE7A,82511,시그니처 이스탄불 초호화 리조트,2025-07-30 08:17:45,5,완료,간편결제,172500
O4E3ED7B1FB,82511,시그니처 이스탄불 초호화 리조트,2024-12-20 07:24:43,4,배송중,무통장,84000
OAD45CF4A7A,82511,시그니처 이스탄불 초호화 리조트,2024-11-05 15:08:04,3,결제대기,카드,48500
O991E23B954,34485,섬전체 발리 드라이브 코스,2024-10-23 10:57:14,1,완료,무통장,25500
O89128697A4,34485,섬전체 발리 드라이브 코스,2025-04-08 11:19:49,5,배송중,무통장,97000
OEAF8F1AA6C,34485,섬전체 발리 드라이브 코스,2024-11-13 18:50:00,3,완료,무통장,62000
OFFF2A946FE,34485,섬전체 발리 드라이브 코스,2025-01-24 16:25:12,2,완료,계좌이체,180500
OFAF8297D77,34485,섬전체 발리 드라이브 코스,2025-03-19 21:46:47,3,완료,카드,156500
OCD52558820,34485,섬전체 발리 드라이브 코스,2025-04-05 01:55:57,2,배송중,계좌이체,59500
O17178B589F,34485,섬전체 발리 드라이브 코스,2025-02-21 09:59:07,4,취소,무통장,182500
O0C6A0AD0B3,34485,섬전체 발리 드라이브 코스,2025-01-21 10:20:52,2,완료,계좌이체,59000
O3AED7BFD7D,34485,섬전체 발리 드라이브 코스,2024-12-03 02:11:22,3,결제대기,무통장,35000
O44C7EBD18C,34485,섬전체 발리 드라이브 코스,2025-08-23 06:21:36,5,배송중,무통장,190000
O85003A66F6,34485,섬전체 발리 드라이브 코스,2025-06-08 02:38:23,5,완료,간편결제,126500
OE9BCBA5639,34485,섬전체 발리 드라이브 코스,2025-05-21 14:17:04,1,완료,간편결제,82500
OAA02CC988D,34485,섬전체 발리 드라이브 코스,2025-01-13 16:39:19,5,완료,간편결제,175000
O2D471132DD,34485,섬전체 발리 드라이브 코스,2024-09-19 14:39:02,2,배송중,간편결제,88000
O9199153BA2,56517,감성적인 부다페스트 스노클링 패키지,2025-03-28 12:19:31,3,결제대기,무통장,36000
O0524539411,56517,감성적인 부다페스트 스노클링 패키지,2025-07-13 19:58:35,4,완료,계좌이체,56500
O3425F5DDFA,56517,감성적인 부다페스트 스노클링 패키지,2024-11-11 16:48:23,1,완료,카드,91000
OA627CA605F,56517,감성적인 부다페스트 스노클링 패키지,2025-08-23 03:27:25,4,완료,간편결제,33500
O9D1B99D5E6,56517,감성적인 부다페스트 스노클링 패키지,2025-07-12 18:56:10,2,완료,간편결제,81500
O43CA95BC91,56517,감성적인 부다페스트 스노클링 패키지,2024-11-02 02:46:48,2,배송중,계좌이체,68000
O05D10C5BD8,56517,감성적인 부다페스트 스노클링 패키지,2025-05-31 06:15:19,2,배송중,계좌이체,199000
OAC43AAC39F,56517,감성적인 부다페스트 스노클링 패키지,2024-09-25 15:00:51,4,완료,카드,69500
OCFCD8CBB18,56517,감성적인 부다페스트 스노클링 패키지,2025-04-24 18:16:59,5,완료,간편결제,181500
O488AA4DFFD,56517,감성적인 부다페스트 스노클링 패키지,2025-06-04 00:38:54,4,완료,무통장,173500
O3628B56F0B,56517,감성적인 부다페스트 스노클링 패키지,2025-03-31 01:32:13,3,완료,간편결제,105000
OC20FF5F54B,56517,감성적인 부다페스트 스노클링 패키지,2025-03-09 13:32:28,3,완료,간편결제,74000
OFD38A67FFB,56517,감성적인 부다페스트 스노클링 패키지,2024-09-25 21:39:07,2,결제대기,간편결제,132500
O7645C47B85,56517,감성적인 부다페스트 스노클링 패키지,2025-08-03 22:44:23,2,완료,무통장,51500
O5009FF8CDB,21966,미식형 싱가포르 초호화 리조트,2024-11-17 03:41:27,3,배송중,카드,169500
O99D1EA61BC,21966,미식형 싱가포르 초호화 리조트,2025-02-08 06:13:33,3,배송중,간편결제,165000
O7BB357E1B1,21966,미식형 싱가포르 초호화 리조트,2024-09-13 16:13:07,1,완료,계좌이체,139000
O2BAE4FAF42,21966,미식형 싱가포르 초호화 리조트,2025-01-10 13:13:46,5,취소,계좌이체,129500
O33B2B5FDBB,21966,미식형 싱가포르 초호화 리조트,2025-03-04 18:08:34,4,완료,카드,95500
OABFEB7DA99,21966,미식형 싱가포르 초호화 리조트,2025-07-10 09:23:33,2,결제대기,카드,126000
O7BF52C6FAC,21966,미식형 싱가포르 초호화 리조트,2025-04-21 06:57:06,3,결제대기,무통장,57000
O3289CACFA6,21966,미식형 싱가포르 초호화 리조트,2025-02-13 07:43:39,1,배송중,무통장,75500
O2B7261FE6A,21966,미식형 싱가포르 초호화 리조트,2024-12-03 09:42:22,1,완료,간편결제,104500
O3CB4B326C0,21966,미식형 싱가포르 초호화 리조트,2025-01-10 08:14:11,3,배송중,간편결제,63500
O146E693355,21966,미식형 싱가포르 초호화 리조트,2025-04-14 02:17:51,1,배송중,카드,76500
O6F0FC11C3E,21966,미식형 싱가포르 초호화 리조트,2025-08-31 00:13:45,4,완료,카드,76000
O053AD22FA7,21966,미식형 싱가포르 초호화 리조트,2025-07-20 16:37:39,5,결제대기,카드,28500
OF7C6FC6E9D,21966,미식형 싱가포르 초호화 리조트,2025-01-14 23:51:10,4,완료,간편결제,108000
O692F677472,21966,미식형 싱가포르 초호화 리조트,2025-04-01 13:35:02,1,완료,카드,80500
O551761934A,21966,미식형 싱가포르 초호화 리조트,2025-06-17 03:23:57,3,완료,무통장,14500
O419F2A5526,79604,도심속 하와이 글램핑 투어,2025-02-15 17:01:54,5,취소,계좌이체,24000
OFF8159EAA9,79604,도심속 하와이 글램핑 투어,2024-12-10 07:23:18,3,취소,무통장,195500
O41F349CC42,79604,도심속 하와이 글램핑 투어,2025-04-19 22:09:37,2,완료,무통장,11500
O5FCA20BE3F,79604,도심속 하와이 글램핑 투어,2025-03-30 21:42:39,3,완료,계좌이체,157000
O2710C5F6A3,79604,도심속 하와이 글램핑 투어,2025-03-08 12:56:55,2,배송중,카드,24000
O75606C24FB,79604,도심속 하와이 글램핑 투어,2025-01-07 13:41:35,5,완료,간편결제,62000
O1EE4D2E769,79604,도심속 하와이 글램핑 투어,2024-12-12 01:44:19,1,배송중,카드,144000
O5EEFB09EF4,79604,도심속 하와이 글램핑 투어,2025-02-05 02:29:25,5,완료,계좌이체,187000
OA57EB1F514,79604,도심속 하와이 글램핑 투어,2025-03-06 21:58:31,1,결제대기,간편결제,166000
O231828682E,79604,도심속 하와이 글램핑 투어,2025-07-01 21:45:34,5,취소,무통장,175000
OC220E09F41,79604,도심속 하와이 글램핑 투어,2025-06-27 06:19:25,2,완료,무통장,139500
OAE04028AEA,64017,레저형 싱가포르 초호화 리조트,2025-03-27 10:37:46,2,결제대기,계좌이체,71000
O4C7871CEC0,64017,레저형 싱가포르 초호화 리조트,2025-03-10 23:17:28,3,완료,카드,149000
O23F8E6862B,64017,레저형 싱가포르 초호화 리조트,2024-12-26 07:02:03,4,완료,간편결제,180000
ODFAA719209,64017,레저형 싱가포르 초호화 리조트,2025-05-14 02:03:43,5,결제대기,간편결제,102000
O6ADD7F0B92,64017,레저형 싱가포르 초호화 리조트,2024-10-13 16:10:47,4,결제대기,무통장,114000
OFEE3FE6AD6,64017,레저형 싱가포르 초호화 리조트,2024-11-22 18:10:59,4,완료,간편결제,61000
OA3FE17E280,64017,레저형 싱가포르 초호화 리조트,2025-07-27 23:26:17,1,결제대기,카드,109500
OA93A1E8B49,64017,레저형 싱가포르 초호화 리조트,2025-09-08 03:32:09,1,취소,무통장,17000
O70D9871DC5,64017,레저형 싱가포르 초호화 리조트,2024-10-04 01:54:27,4,완료,무통장,178500
OF4734DE2EF,64017,레저형 싱가포르 초호화 리조트,2025-04-22 01:42:01,1,배송중,간편결제,39000
OFE08B65032,86683,미식형 바르셀로나 드라이브 코스,2025-02-08 17:45:31,4,취소,간편결제,199500
O1CF47CC73F,86683,미식형 바르셀로나 드라이브 코스,2024-10-24 00:40:42,3,배송중,계좌이체,140500
OBAF675355E,86683,미식형 바르셀로나 드라이브 코스,2025-03-21 09:17:52,1,완료,무통장,23500
O5A072D32E6,86683,미식형 바르셀로나 드라이브 코스,2025-01-25 05:14:02,5,배송중,카드,40000
O98B7430F18,86683,미식형 바르셀로나 드라이브 코스,2024-09-15 03:43:51,5,완료,카드,150000
O35A5D763CF,86683,미식형 바르셀로나 드라이브 코스,2025-06-27 11:34:33,2,결제대기,계좌이체,13000
O9AC54EAE10,86683,미식형 바르셀로나 드라이브 코스,2024-11-02 16:36:40,5,완료,카드,170000
O5777F9059B,86683,미식형 바르셀로나 드라이브 코스,2024-09-21 18:16:40,4,완료,간편결제,38500
O1D5D07395C,86683,미식형 바르셀로나 드라이브 코스,2024-12-19 02:23:25,4,완료,카드,169000
O1106C1642E,86683,미식형 바르셀로나 드라이브 코스,2024-11-17 05:00:44,4,결제대기,간편결제,59500
O3E03E27A6A,86683,미식형 바르셀로나 드라이브 코스,2025-08-24 09:57:25,4,배송중,간편결제,19500
O1C899D2DBB,76051,미식형 부다페스트 골프 리조트,2025-08-09 07:58:36,5,완료,계좌이체,141500
OAC60998E0C,76051,미식형 부다페스트 골프 리조트,2025-01-11 00:13:14,5,완료,간편결제,114500
OCD5F3CBEF7,76051,미식형 부다페스트 골프 리조트,2025-06-07 23:23:31,1,배송중,간편결제,148000
OBEFCEAA31E,76051,미식형 부다페스트 골프 리조트,2024-09-14 08:14:48,3,배송중,카드,103500
OB0E11F33FF,76051,미식형 부다페스트 골프 리조트,2025-03-20 19:33:10,5,완료,무통장,52000
O57B4F92240,76051,미식형 부다페스트 골프 리조트,2025-06-19 21:06:33,3,완료,계좌이체,122000
O386FB8D137,76051,미식형 부다페스트 골프 리조트,2025-06-11 00:43:45,4,배송중,무통장,112000
O6A96371740,76051,미식형 부다페스트 골프 리조트,2024-10-20 01:33:12,2,완료,카드,130000
OFF70AB028C,76051,미식형 부다페스트 골프 리조트,2025-01-07 06:03:37,1,배송중,카드,70000
O22D9DEA609,76051,미식형 부다페스트 골프 리조트,2025-06-16 10:05:29,3,완료,무통장,87500
O4BD97469B7,76051,미식형 부다페스트 골프 리조트,2025-07-11 10:16:22,1,결제대기,계좌이체,14500
O76303B3D56,76051,미식형 부다페스트 골프 리조트,2025-02-19 06:56:07,3,배송중,무통장,179500
O5553E2105D,31833,프리미엄 사이판 와이너리 체험,2024-12-25 04:11:12,5,완료,계좌이체,167000
OBA28EFDBFE,31833,프리미엄 사이판 와이너리 체험,2025-05-09 09:47:16,3,결제대기,계좌이체,76000
O5348350231,31833,프리미엄 사이판 와이너리 체험,2025-06-25 07:42:55,1,완료,무통장,68500
OC5F08932F3,31833,프리미엄 사이판 와이너리 체험,2024-10-08 17:32:19,1,완료,카드,186500
O1E6ABCB0D8,31833,프리미엄 사이판 와이너리 체험,2024-12-15 01:47:32,1,완료,카드,49500
OEAD1051B38,29417,탐험형 파리 도심 미술 투어,2025-02-21 15:19:39,4,완료,카드,30000
O33CEDCEDEA,29417,탐험형 파리 도심 미술 투어,2024-11-06 17:05:02,4,완료,무통장,150000
OA30281240F,29417,탐험형 파리 도심 미술 투어,2025-02-09 17:24:41,5,결제대기,카드,132000
O3CDEBA57CF,29417,탐험형 파리 도심 미술 투어,2024-10-18 05:42:45,3,완료,간편결제,196500
O78E815CDAC,29417,탐험형 파리 도심 미술 투어,2025-07-20 06:17:32,2,취소,계좌이체,13500
O8B57CCB1B3,36963,힐링형 보라카이 사파리 어드벤처,2024-11-28 10:25:24,4,완료,계좌이체,98000
O1AF37A99A7,36963,힐링형 보라카이 사파리 어드벤처,2024-10-11 12:45:40,1,완료,무통장,181000
O3156785FD9,36963,힐링형 보라카이 사파리 어드벤처,2025-03-21 01:01:39,4,완료,계좌이체,169000
O4A79301D80,36963,힐링형 보라카이 사파리 어드벤처,2025-08-24 13:04:57,2,완료,카드,106500
OBB6FE71991,36963,힐링형 보라카이 사파리 어드벤처,2025-01-07 01:06:00,4,취소,계좌이체,53500
O15A22357AE,36963,힐링형 보라카이 사파리 어드벤처,2025-05-13 00:19:44,1,결제대기,계좌이체,109000
OB5963089D4,36963,힐링형 보라카이 사파리 어드벤처,2024-12-18 08:45:41,3,완료,카드,170500
OD43C6936F7,36963,힐링형 보라카이 사파리 어드벤처,2025-02-13 20:14:20,4,완료,간편결제,136500
OF9CBC0C325,36963,힐링형 보라카이 사파리 어드벤처,2025-03-12 15:23:16,2,완료,간편결제,151000
O862773124E,36963,힐링형 보라카이 사파리 어드벤처,2024-11-09 12:16:03,5,결제대기,무통장,182000
O039A39E06C,36963,힐링형 보라카이 사파리 어드벤처,2025-03-09 21:27:38,5,결제대기,간편결제,198500
OCB089F01B2,36963,힐링형 보라카이 사파리 어드벤처,2025-08-28 05:44:00,5,완료,무통장,140000
O9946B83450,36963,힐링형 보라카이 사파리 어드벤처,2024-10-19 23:01:09,4,배송중,간편결제,39000
O2B3F64FCFF,36963,힐링형 보라카이 사파리 어드벤처,2025-08-11 08:53:54,5,결제대기,무통장,118000
OE6D9EF8828,36963,힐링형 보라카이 사파리 어드벤처,2025-03-27 22:25:26,1,배송중,간편결제,45500
OC4E409CADB,36963,힐링형 보라카이 사파리 어드벤처,2025-01-05 15:03:08,2,완료,간편결제,74500
O19369B1882,36963,힐링형 보라카이 사파리 어드벤처,2025-05-28 12:42:59,5,배송중,무통장,186000
O2BD100FED3,20202,섬전체 보라카이 야시장 투어,2025-05-01 15:06:51,2,배송중,계좌이체,13500
O86DE425250,20202,섬전체 보라카이 야시장 투어,2025-05-11 12:21:19,4,완료,계좌이체,139500
OD82B5384D5,20202,섬전체 보라카이 야시장 투어,2025-07-15 20:07:17,5,취소,무통장,53000
OE093E303A6,20202,섬전체 보라카이 야시장 투어,2025-06-06 12:37:13,2,완료,간편결제,58000
O6F7307179F,20202,섬전체 보라카이 야시장 투어,2025-01-30 08:56:00,5,취소,계좌이체,138500
O0391E59A76,20202,섬전체 보라카이 야시장 투어,2025-08-31 18:50:40,5,완료,카드,138500
ODF65E0BA52,20202,섬전체 보라카이 야시장 투어,2025-06-06 23:42:37,3,배송중,무통장,175500
OD91A19CFFB,20202,섬전체 보라카이 야시장 투어,2024-11-17 16:55:41,4,완료,계좌이체,184000
O250DFEE28B,20202,섬전체 보라카이 야시장 투어,2024-11-21 23:58:02,1,배송중,계좌이체,17000
OD40E3216F3,20202,섬전체 보라카이 야시장 투어,2025-05-22 09:42:55,1,결제대기,카드,197000
O69934BF3E7,20202,섬전체 보라카이 야시장 투어,2025-07-20 17:52:09,2,완료,계좌이체,148000
O280C97013D,20202,섬전체 보라카이 야시장 투어,2024-10-02 22:06:33,4,결제대기,무통장,192500
OF4CED52AF8,20202,섬전체 보라카이 야시장 투어,2024-10-10 19:09:04,4,완료,계좌이체,104500
OF8667BA0E7,20202,섬전체 보라카이 야시장 투어,2024-12-30 20:02:02,2,취소,카드,128000
O1951293FC1,34899,활기찬 괌 골프 리조트,2024-10-08 13:24:16,1,결제대기,카드,128000
O098B4C9DF9,34899,활기찬 괌 골프 리조트,2025-02-25 18:43:07,2,배송중,무통장,84500
O9B614FDBAC,34899,활기찬 괌 골프 리조트,2025-04-12 05:43:16,4,결제대기,계좌이체,82000
O6E2E1488A5,34899,활기찬 괌 골프 리조트,2025-06-22 02:34:22,3,완료,카드,184500
OE3A8F36D81,34899,활기찬 괌 골프 리조트,2025-01-16 08:21:14,1,취소,카드,184000
OD8FFDE0811,34899,활기찬 괌 골프 리조트,2025-08-04 16:33:51,1,완료,간편결제,74000
O8F6C71F4BC,34899,활기찬 괌 골프 리조트,2025-01-15 20:25:51,5,배송중,간편결제,33000
O83FB937839,34899,활기찬 괌 골프 리조트,2025-08-06 22:15:36,2,완료,간편결제,118500
OC9D7229DC9,34899,활기찬 괌 골프 리조트,2025-02-25 14:49:04,3,결제대기,무통장,187500
OFD72AFA42F,34899,활기찬 괌 골프 리조트,2025-08-10 20:07:11,4,완료,무통장,10500
OA4BF60EC0D,54769,레저형 뉴질랜드 스카이다이빙 체험,2024-12-27 03:35:16,4,배송중,카드,177500
O45BC672C5B,54769,레저형 뉴질랜드 스카이다이빙 체험,2025-02-26 14:46:45,1,완료,카드,149000
OC3DDF406CF,54769,레저형 뉴질랜드 스카이다이빙 체험,2025-03-17 12:16:31,5,완료,계좌이체,25000
O7266BEDAE7,54769,레저형 뉴질랜드 스카이다이빙 체험,2025-06-21 07:33:11,4,취소,무통장,74000
OE4E958E124,54769,레저형 뉴질랜드 스카이다이빙 체험,2025-08-08 12:39:47,5,결제대기,계좌이체,131500
OC8F4320F8C,54769,레저형 뉴질랜드 스카이다이빙 체험,2025-08-12 10:41:17,3,결제대기,계좌이체,197500
OEA5454DB29,54769,레저형 뉴질랜드 스카이다이빙 체험,2025-05-19 07:35:35,2,완료,카드,161500
O84AB4092D6,54769,레저형 뉴질랜드 스카이다이빙 체험,2025-01-27 05:15:12,3,완료,카드,128000
O0926257689,52210,액티브 보라카이 열기구 체험,2024-10-13 14:44:28,1,배송중,계좌이체,124500
O7047FEBFD2,52210,액티브 보라카이 열기구 체험,2025-05-02 05:38:33,2,결제대기,카드,83000
OEAAB3D95B3,52210,액티브 보라카이 열기구 체험,2025-03-04 06:24:26,2,배송중,카드,71000
O39DC47EAA1,52210,액티브 보라카이 열기구 체험,2024-10-27 13:57:13,2,배송중,무통장,152000
O32FB990168,52210,액티브 보라카이 열기구 체험,2025-02-17 06:02:46,5,배송중,간편결제,84500
O015EAC357B,13082,활기찬 발리 초호화 리조트,2025-04-16 10:15:48,3,완료,무통장,85500
O6378B7879E,13082,활기찬 발리 초호화 리조트,2025-08-26 19:45:06,3,완료,계좌이체,43500
OCE58A71BB0,13082,활기찬 발리 초호화 리조트,2025-03-21 17:47:03,3,완료,카드,94000
O78EFCF26A2,13082,활기찬 발리 초호화 리조트,2025-05-18 12:11:30,4,완료,간편결제,12500
O29F163B67C,13082,활기찬 발리 초호화 리조트,2025-01-02 09:39:07,4,완료,계좌이체,102000
O5543CFB23B,13082,활기찬 발리 초호화 리조트,2024-12-18 19:01:18,2,완료,계좌이체,105500
O9CD5927EBD,13082,활기찬 발리 초호화 리조트,2025-06-14 04:39:19,1,완료,간편결제,135000
OD6491A83A7,13082,활기찬 발리 초호화 리조트,2025-08-22 05:35:53,3,배송중,간편결제,138000
O037A7EB158,13082,활기찬 발리 초호화 리조트,2025-01-10 13:18:05,3,완료,카드,143500
O284CED1151,70140,스냅투어 후쿠오카 온천 휴양,2025-03-11 09:49:48,3,결제대기,무통장,177000
O4098E8498D,70140,스냅투어 후쿠오카 온천 휴양,2025-08-20 19:28:37,4,결제대기,간편결제,81500
OEA806F5FD2,70140,스냅투어 후쿠오카 온천 휴양,2024-10-04 03:40:51,4,취소,간편결제,122000
OE2F236958E,70140,스냅투어 후쿠오카 온천 휴양,2025-02-01 13:01:47,3,완료,계좌이체,86500
O15C12C65FB,70140,스냅투어 후쿠오카 온천 휴양,2025-08-05 16:13:19,5,배송중,계좌이체,68000
O6A71AFDACB,70140,스냅투어 후쿠오카 온천 휴양,2024-11-13 07:09:19,2,배송중,카드,119500
O7EE53E1BC6,70140,스냅투어 후쿠오카 온천 휴양,2024-09-24 12:18:47,3,완료,계좌이체,199000
O6B1F0BBDA3,70140,스냅투어 후쿠오카 온천 휴양,2025-06-01 04:46:14,5,완료,계좌이체,72500
O123FA32FA0,70140,스냅투어 후쿠오카 온천 휴양,2024-09-18 07:19:50,4,완료,간편결제,139000
O8FCEF28AE1,70140,스냅투어 후쿠오카 온천 휴양,2024-12-20 14:04:05,1,완료,계좌이체,139000
O6F0F5C3615,70140,스냅투어 후쿠오카 온천 휴양,2025-09-03 11:47:05,1,취소,계좌이체,102000
O7B97BC3E6A,70140,스냅투어 후쿠오카 온천 휴양,2025-03-07 06:15:04,4,결제대기,무통장,167500
O695FFA2D17,70140,스냅투어 후쿠오카 온천 휴양,2025-04-09 11:18:20,4,결제대기,간편결제,84000
O2A71FE15A6,70140,스냅투어 후쿠오카 온천 휴양,2024-11-26 21:28:57,4,완료,간편결제,16000
O457D09A6FE,70140,스냅투어 후쿠오카 온천 휴양,2024-09-14 13:26:08,4,배송중,간편결제,138500
O5AE9926CF6,70140,스냅투어 후쿠오카 온천 휴양,2025-08-21 17:07:15,4,결제대기,무통장,95500
OE928470FEB,70140,스냅투어 후쿠오카 온천 휴양,2024-09-30 02:25:33,3,배송중,카드,105500
OC0586FF8CD,70140,스냅투어 후쿠오카 온천 휴양,2024-09-27 05:04:40,1,완료,무통장,149000
O9FC25F9E05,54501,섬전체 세부 초호화 리조트,2025-08-21 15:36:16,1,배송중,간편결제,90500
OC9A69D9532,54501,섬전체 세부 초호화 리조트,2025-05-16 18:01:28,5,완료,카드,175500
OA01AFD0A66,54501,섬전체 세부 초호화 리조트,2025-01-31 09:49:52,4,완료,카드,68500
O72A3746589,54501,섬전체 세부 초호화 리조트,2025-05-16 15:11:36,1,취소,간편결제,68000
O049BCF85EB,54501,섬전체 세부 초호화 리조트,2025-08-10 17:10:38,1,결제대기,무통장,141000
OFA789EEFA7,54501,섬전체 세부 초호화 리조트,2025-09-03 11:07:10,1,결제대기,무통장,121000
O8AFA6FB7BA,54501,섬전체 세부 초호화 리조트,2025-05-11 09:54:58,2,취소,무통장,167500
OC9151F6863,13521,트렌디 하와이 힐링 스파 패키지,2025-04-19 20:32:17,3,취소,카드,13500
O663B32FBEE,13521,트렌디 하와이 힐링 스파 패키지,2025-07-13 01:11:00,3,결제대기,간편결제,50500
O6066318ACE,13521,트렌디 하와이 힐링 스파 패키지,2024-11-06 04:03:06,2,완료,무통장,65500
OFCB031C6CE,13521,트렌디 하와이 힐링 스파 패키지,2025-04-30 22:32:20,2,배송중,카드,184500
O3E09C0BCFE,13521,트렌디 하와이 힐링 스파 패키지,2024-11-12 06:59:17,4,완료,간편결제,73500
ODE1B4BE4B1,13521,트렌디 하와이 힐링 스파 패키지,2024-10-09 00:22:23,4,완료,간편결제,134500
O5AD946B87D,13521,트렌디 하와이 힐링 스파 패키지,2025-05-20 06:24:50,2,완료,간편결제,160500
OA9618A35DA,13521,트렌디 하와이 힐링 스파 패키지,2024-12-09 04:14:04,5,완료,간편결제,172000
OBD33E24A4E,13521,트렌디 하와이 힐링 스파 패키지,2025-02-24 17:17:48,5,배송중,카드,165000
OBC7BBABF35,13521,트렌디 하와이 힐링 스파 패키지,2024-12-27 04:51:10,5,취소,간편결제,21500
O0CB35402D9,13521,트렌디 하와이 힐링 스파 패키지,2024-11-06 00:30:27,5,완료,무통장,194000
OF76770B314,76939,로맨틱한 크로아티아 스노클링 패키지,2025-04-19 01:54:29,2,완료,무통장,76500
O205283D51D,76939,로맨틱한 크로아티아 스노클링 패키지,2025-03-26 17:39:33,4,결제대기,계좌이체,193500
O4937C68B55,76939,로맨틱한 크로아티아 스노클링 패키지,2025-01-15 10:21:36,5,결제대기,계좌이체,26000
OD259ACDFC1,76939,로맨틱한 크로아티아 스노클링 패키지,2025-03-05 00:36:22,1,배송중,무통장,23500
O080A910078,76939,로맨틱한 크로아티아 스노클링 패키지,2025-06-15 00:52:01,3,배송중,무통장,199500
O67A0EE0425,76939,로맨틱한 크로아티아 스노클링 패키지,2024-12-17 13:17:25,5,완료,카드,61500
O9E7F364674,76939,로맨틱한 크로아티아 스노클링 패키지,2025-03-28 03:29:53,5,완료,무통장,126000
OA2DAD71D9C,76939,로맨틱한 크로아티아 스노클링 패키지,2025-05-01 10:42:24,5,결제대기,무통장,134000
O5F16E51174,76939,로맨틱한 크로아티아 스노클링 패키지,2025-04-21 10:39:28,1,완료,간편결제,70500
O0F9A725B16,76939,로맨틱한 크로아티아 스노클링 패키지,2025-09-02 15:00:30,4,완료,카드,18500
O92BEAC2C5A,64457,레저형 바르셀로나 열기구 체험,2025-02-28 17:50:36,1,완료,간편결제,18500
O48DDA7E243,64457,레저형 바르셀로나 열기구 체험,2025-08-20 10:41:23,2,배송중,무통장,197500
O28F1DE979B,64457,레저형 바르셀로나 열기구 체험,2025-01-09 09:05:31,3,완료,카드,66000
