상품 코드,상품명,언어,카테고리,문의 유형,문의 내용,요청 ID,예약코드,예약 상태,createdAt
67277,로맨틱한 후쿠오카 도심 미술 투어,홍콩어,어학당,시스템 사용문제,현장 수령 가능 여부 가능할까요,EF7F9E,R40NNZ3QJ,승인대기,2025-04-07
88068,힐링형 파리 온천 휴양,대만어,어학당,예약 변경/취소,환불 절차 문의 확인 바랍니다,B89938,,,2025-06-10
78783,설레는 부다페스트 요트 선셋 크루즈,대만어,계정,시스템 사용문제,오류 메시지 신고 문의드립니다,1ADD23,R5IS9D3ML,결제대기,2025-01-20
78783,설레는 부다페스트 요트 선셋 크루즈,대만어,계정,예약 변경/취소,상품 상세 설명 요청 문의드립니다,7F8F16,R2X9F9589,확정,2025-01-16
78783,설레는 부다페스트 요트 선셋 크루즈,대만어,계정,상품 문의,추가 사진 요청 부탁드립니다,1DA82B,R950YJJUH,결제대기,2025-02-24
78783,설레는 부다페스트 요트 선셋 크루즈,대만어,계정,예약 변경/취소,회원 등급 혜택 문의 도와주세요,5F74C4,RJVM82BL6,확정,2025-05-26
49711,스페셜 괌 자전거 투어,홍콩어,여행,예약 변경/취소,오류 메시지 신고 알려주세요,F62800,,,2025-06-23
97068,도심속 바르셀로나 미식 탐방,대만어,계정,상품 문의,상품 상세 설명 요청 도와주세요,07FE8E,R74IFJUAJ,결제대기,2025-03-01
97068,도심속 바르셀로나 미식 탐방,일본어,계정,상품 문제,사용 방법 문의 확인 바랍니다,A3E169,R8ORNM9NM,결제대기,2025-08-14
97068,도심속 바르셀로나 미식 탐방,영어,계정,상품 문의,회원 등급 혜택 문의 가능할까요,8731A3,R5NQ0TCQ4,결제대기,2025-08-18
97068,도심속 바르셀로나 미식 탐방,영어,계정,상품 문제,배송지 변경 요청 알려주세요,4670D8,R5HSHT0EV,결제대기,2025-03-10
97068,도심속 바르셀로나 미식 탐방,일본어,계정,상품 문제,환불 절차 문의 부탁드립니다,F40670,RDOUSDM8I,결제대기,2025-06-30
97068,도심속 바르셀로나 미식 탐방,대만어,계정,상품 문제,추가 사진 요청 문의드립니다,09F579,RA47NPP0A,결제대기,2025-05-14
97068,도심속 바르셀로나 미식 탐방,대만어,계정,상품 문의,영수증 발급 문의 확인 바랍니다,5B93EE,R2X8T6GPL,결제대기,2025-06-26
97068,도심속 바르셀로나 미식 탐방,대만어,계정,상품 문제,쿠폰 적용 문제 도와주세요,1C200F,R3ILCBIE5,결제대기,2025-03-30
97068,도심속 바르셀로나 미식 탐방,대만어,계정,상품 문의,프로모션 참여 문의 부탁드립니다,38D23C,R5NOWFOSI,결제대기,2025-04-29
97068,도심속 바르셀로나 미식 탐방,대만어,계정,상품 문의,리뷰 수정 문의 알려주세요,85342D,R1E9D03ML,승인대기,2025-04-05
97068,도심속 바르셀로나 미식 탐방,대만어,계정,상품 문제,결제 오류 문의 확인 바랍니다,D4B71D,RC6X568J0,승인대기,2025-04-07
97068,도심속 바르셀로나 미식 탐방,영어,계정,상품 문의,오류 메시지 신고 도와주세요,1A50A3,RBQ1TI6GJ,결제대기,2025-06-02
97068,도심속 바르셀로나 미식 탐방,영어,계정,상품 문제,상품 상세 설명 요청 문의드립니다,F70B40,RDD6LA2UQ,확정,2025-08-17
97068,도심속 바르셀로나 미식 탐방,대만어,계정,상품 문제,해외 배송 가능 여부 알려주세요,3AA007,RDOJCWYP5,결제대기,2025-05-16
97068,도심속 바르셀로나 미식 탐방,대만어,계정,상품 문제,배송 일정 확인 확인 바랍니다,DCED5B,R4B5DGOAI,결제대기,2025-05-31
97068,도심속 바르셀로나 미식 탐방,일본어,계정,상품 문의,배송 일정 확인 부탁드립니다,00CC53,RDUO479L0,결제대기,2025-07-05
97068,도심속 바르셀로나 미식 탐방,대만어,계정,상품 문의,배송지 변경 요청 알려주세요,AA22FC,RF0J61QA2,결제대기,2025-04-11
97068,도심속 바르셀로나 미식 탐방,대만어,계정,상품 문제,배송지 변경 요청 확인 바랍니다,D2E152,R11MDC1Q3,결제대기,2025-04-08
97068,도심속 바르셀로나 미식 탐방,대만어,계정,상품 문의,회원 등급 혜택 문의 가능할까요,C3734A,R1VDDKZ87,결제대기,2025-05-07
97068,도심속 바르셀로나 미식 탐방,영어,계정,상품 문의,오류 메시지 신고 부탁드립니다,5624B2,R7RCXS7WE,확정,2025-03-22
11651,액티브 파리 트레킹 여행,영어,여행,상품 문제,추가 사진 요청 부탁드립니다,E5C617,R50FY7ZWL,확정,2025-05-04
11651,액티브 파리 트레킹 여행,일본어,여행,상품 문의,배송지 변경 요청 부탁드립니다,BE361F,R545S18F3,확정,2025-02-26
11651,액티브 파리 트레킹 여행,일본어,여행,상품 문제,추가 사진 요청 도와주세요,6DDA1A,REYYO3H1N,확정,2025-07-08
11651,액티브 파리 트레킹 여행,일본어,여행,예약 변경/취소,해외 배송 가능 여부 알려주세요,4E40FB,R2QOQ30KS,승인대기,2025-01-30
11651,액티브 파리 트레킹 여행,영어,여행,상품 문제,포장 옵션 문의 가능할까요,B1A986,RAAQMVUXC,확정,2025-08-12
11651,액티브 파리 트레킹 여행,일본어,여행,상품 문제,추가 사진 요청 부탁드립니다,95F61F,R3CGFAYRB,확정,2025-08-19
11651,액티브 파리 트레킹 여행,홍콩어,여행,시스템 사용문제,사용 방법 문의 도와주세요,3F86BE,RD0VX4OZR,확정,2025-03-26
11651,액티브 파리 트레킹 여행,홍콩어,여행,상품 문의,포장 옵션 문의 부탁드립니다,25D8D8,,,2025-05-17
11651,액티브 파리 트레킹 여행,홍콩어,여행,시스템 사용문제,사용 방법 문의 도와주세요,DF68E7,R53JB0W34,확정,2025-06-18
11651,액티브 파리 트레킹 여행,홍콩어,여행,상품 문제,쿠폰 적용 문제 확인 바랍니다,D0879A,RDO4HXNCL,확정,2025-07-14
11651,액티브 파리 트레킹 여행,홍콩어,여행,예약 변경/취소,A/S 절차 문의 확인 바랍니다,FEB70A,R98GZWDU3,확정,2025-07-06
11651,액티브 파리 트레킹 여행,대만어,여행,시스템 사용문제,A/S 절차 문의 알려주세요,D61CCF,R1RAFTDI3,확정,2025-03-12
11651,액티브 파리 트레킹 여행,홍콩어,여행,시스템 사용문제,재고 상태 확인 문의드립니다,F2CB63,R23JWYCA9,승인대기,2025-07-19
11651,액티브 파리 트레킹 여행,일본어,여행,예약 변경/취소,오류 메시지 신고 문의드립니다,E23594,RFUJ0JKSL,확정,2025-02-09
11651,액티브 파리 트레킹 여행,홍콩어,여행,상품 문제,사용 방법 문의 알려주세요,538E0C,R2VW9SI4Z,확정,2025-09-01
11651,액티브 파리 트레킹 여행,홍콩어,여행,상품 문제,가격 정보 문의 확인 바랍니다,F1D592,RA3X5ON9M,승인대기,2025-04-28
57641,스냅투어 보라카이 트레킹 여행,영어,어학당,예약 변경/취소,배송지 변경 요청 알려주세요,AAB8F3,,,2025-07-03
57641,스냅투어 보라카이 트레킹 여행,일본어,어학당,시스템 사용문제,배송 일정 확인 도와주세요,F01A9D,,,2025-08-08
57641,스냅투어 보라카이 트레킹 여행,일본어,어학당,상품 문의,재고 상태 확인 확인 바랍니다,CA877C,R8QOR40WN,확정,2025-02-02
57641,스냅투어 보라카이 트레킹 여행,일본어,어학당,예약 변경/취소,결제 오류 문의 부탁드립니다,5C6C86,R7R4ZHVM7,확정,2025-01-15
57641,스냅투어 보라카이 트레킹 여행,일본어,어학당,시스템 사용문제,예약 변경 문의 부탁드립니다,F542E4,,,2025-05-31
57641,스냅투어 보라카이 트레킹 여행,영어,어학당,시스템 사용문제,추가 사진 요청 가능할까요,BD1312,R7NN52IPO,확정,2025-05-07
57641,스냅투어 보라카이 트레킹 여행,영어,어학당,시스템 사용문제,재고 상태 확인 확인 바랍니다,DE0F63,R79B78MCT,확정,2025-06-20
57641,스냅투어 보라카이 트레킹 여행,일본어,어학당,예약 변경/취소,오류 메시지 신고 도와주세요,A62CE6,R5D4CARFR,확정,2025-06-18
57641,스냅투어 보라카이 트레킹 여행,일본어,어학당,시스템 사용문제,예약 변경 문의 알려주세요,7D5252,RAMNQY1GM,확정,2025-01-19
57641,스냅투어 보라카이 트레킹 여행,영어,어학당,시스템 사용문제,상품 상세 설명 요청 부탁드립니다,2F9621,,,2025-07-03
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,시스템 사용문제,A/S 절차 문의 가능할까요,5EA936,REBC45CAE,결제대기,2025-07-09
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,상품 문의,추가 사진 요청 알려주세요,6D9475,,,2025-05-23
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,예약 변경/취소,환불 절차 문의 가능할까요,04F1BE,R4VDCW1RU,승인대기,2025-05-22
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,상품 문의,프로모션 참여 문의 가능할까요,601FF0,,,2025-05-03
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,시스템 사용문제,예약 변경 문의 문의드립니다,E13B92,R6P5X8QC8,승인대기,2025-05-07
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,시스템 사용문제,상품 상세 설명 요청 문의드립니다,E31150,,,2025-08-13
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,기타,결제 오류 문의 가능할까요,84AFA2,RA8FED0RR,결제대기,2025-04-23
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,기타,재고 상태 확인 가능할까요,CA13A8,R348LMV9R,승인대기,2025-02-05
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,시스템 사용문제,배송지 변경 요청 알려주세요,E6A68C,RAMOGPHEC,확정,2025-03-07
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,상품 문의,회원 등급 혜택 문의 확인 바랍니다,D7E139,R391ZOXSP,승인대기,2025-04-28
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,시스템 사용문제,예약 변경 문의 확인 바랍니다,91C9FC,RRML3ZSNT,승인대기,2025-01-31
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,시스템 사용문제,포장 옵션 문의 알려주세요,4DD6E4,R4TA7R2E0,결제대기,2025-04-03
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,시스템 사용문제,배송 일정 확인 알려주세요,142E4F,RB5FEO8NA,결제대기,2025-02-15
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,상품 문의,현장 수령 가능 여부 확인 바랍니다,9FBD68,RCWZS21YE,승인대기,2025-08-07
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,시스템 사용문제,배송지 변경 요청 문의드립니다,3247EC,R4S175FSS,확정,2025-01-01
51837,설레는 하와이 문화유적 탐방,홍콩어,여행,시스템 사용문제,A/S 절차 문의 문의드립니다,C2C565,R1YQLA3BL,승인대기,2025-08-06
11369,설레는 부다페스트 열기구 체험,홍콩어,쇼핑,예약 변경/취소,환불 절차 문의 부탁드립니다,E0F6B1,RBDKA2SY7,결제대기,2025-05-12
11369,설레는 부다페스트 열기구 체험,대만어,쇼핑,예약 변경/취소,사용 방법 문의 확인 바랍니다,F36940,R48WE5W8O,확정,2025-03-07
11369,설레는 부다페스트 열기구 체험,대만어,쇼핑,예약 변경/취소,포장 옵션 문의 부탁드립니다,D9A290,,,2025-06-11
11369,설레는 부다페스트 열기구 체험,대만어,쇼핑,예약 변경/취소,리뷰 수정 문의 가능할까요,C18B3C,R8J33HCIQ,결제대기,2025-02-17
11369,설레는 부다페스트 열기구 체험,영어,쇼핑,상품 문제,A/S 절차 문의 부탁드립니다,C2841E,R648AHVAC,확정,2025-06-05
11369,설레는 부다페스트 열기구 체험,홍콩어,쇼핑,예약 변경/취소,환불 절차 문의 가능할까요,54F1E6,R741SSKD5,확정,2025-01-08
11369,설레는 부다페스트 열기구 체험,홍콩어,쇼핑,기타,환불 절차 문의 확인 바랍니다,0493DF,,,2025-07-17
11369,설레는 부다페스트 열기구 체험,대만어,쇼핑,상품 문의,예약 변경 문의 부탁드립니다,F55A7D,R4R38NZ5H,결제대기,2025-01-07
11369,설레는 부다페스트 열기구 체험,영어,쇼핑,예약 변경/취소,포장 옵션 문의 확인 바랍니다,4D6346,R2R8QBQ27,결제대기,2025-03-30
11369,설레는 부다페스트 열기구 체험,대만어,쇼핑,예약 변경/취소,회원 등급 혜택 문의 도와주세요,0F3E28,R48P3MXJV,확정,2025-01-16
11369,설레는 부다페스트 열기구 체험,대만어,쇼핑,상품 문제,회원 등급 혜택 문의 부탁드립니다,5F12F9,RDZPKHSVJ,확정,2025-03-25
11369,설레는 부다페스트 열기구 체험,홍콩어,쇼핑,상품 문제,영수증 발급 문의 알려주세요,975877,R647Y90HJ,결제대기,2025-01-26
11369,설레는 부다페스트 열기구 체험,영어,쇼핑,상품 문제,예약 변경 문의 확인 바랍니다,050364,R4JEGKZ2L,확정,2025-01-11
11369,설레는 부다페스트 열기구 체험,대만어,쇼핑,상품 문의,배송지 변경 요청 확인 바랍니다,1E819A,REU7QLGFW,결제대기,2025-04-15
11369,설레는 부다페스트 열기구 체험,대만어,쇼핑,상품 문제,프로모션 참여 문의 가능할까요,EC793C,,,2025-02-24
32003,럭셔리 이스탄불 시내 야경 투어,일본어,쇼핑,기타,재고 상태 확인 문의드립니다,166B6D,REJX36DHN,결제대기,2025-05-18
32003,럭셔리 이스탄불 시내 야경 투어,일본어,쇼핑,기타,가격 정보 문의 도와주세요,014A2E,RD3553VRF,결제대기,2025-02-09
32003,럭셔리 이스탄불 시내 야경 투어,일본어,쇼핑,기타,배송 일정 확인 가능할까요,F097D2,RAH44M6FB,확정,2025-01-17
32003,럭셔리 이스탄불 시내 야경 투어,일본어,쇼핑,기타,배송지 변경 요청 문의드립니다,FA9543,RAYRCZ6CE,확정,2025-08-29
94768,섬전체 스위스 요트 선셋 크루즈,홍콩어,쇼핑,기타,A/S 절차 문의 확인 바랍니다,4A0995,,,2025-03-04
94768,섬전체 스위스 요트 선셋 크루즈,홍콩어,쇼핑,기타,A/S 절차 문의 알려주세요,4AEE5E,RDWDFEZLO,승인대기,2025-02-03
94768,섬전체 스위스 요트 선셋 크루즈,홍콩어,쇼핑,기타,배송지 변경 요청 부탁드립니다,6EA28E,R6ZMYPAK3,확정,2025-04-26
94768,섬전체 스위스 요트 선셋 크루즈,일본어,쇼핑,기타,재고 상태 확인 확인 바랍니다,2ABD2C,,,2025-06-04
94768,섬전체 스위스 요트 선셋 크루즈,홍콩어,쇼핑,기타,사용 방법 문의 알려주세요,7BCA5C,,,2025-04-22
94768,섬전체 스위스 요트 선셋 크루즈,일본어,쇼핑,시스템 사용문제,결제 오류 문의 확인 바랍니다,989F18,REFL51ULE,승인대기,2025-03-20
94768,섬전체 스위스 요트 선셋 크루즈,영어,쇼핑,상품 문의,영수증 발급 문의 부탁드립니다,6F1849,R3W27XNI9,확정,2025-04-09
94768,섬전체 스위스 요트 선셋 크루즈,홍콩어,쇼핑,상품 문의,A/S 절차 문의 확인 바랍니다,4A2DEE,,,2025-03-02
94768,섬전체 스위스 요트 선셋 크루즈,일본어,쇼핑,시스템 사용문제,배송지 변경 요청 부탁드립니다,AAA8E8,R1UA6YFZO,확정,2025-03-19
94768,섬전체 스위스 요트 선셋 크루즈,영어,쇼핑,기타,상품 상세 설명 요청 알려주세요,572821,,,2025-08-28
94768,섬전체 스위스 요트 선셋 크루즈,영어,쇼핑,기타,프로모션 참여 문의 확인 바랍니다,D827CC,RBVHTRSF2,확정,2025-02-25
94768,섬전체 스위스 요트 선셋 크루즈,홍콩어,쇼핑,기타,쿠폰 적용 문제 확인 바랍니다,D08D98,,,2025-08-27
97334,액티브 오키나와 요트 선셋 크루즈,홍콩어,채용,상품 문제,결제 오류 문의 가능할까요,980DE9,RDP35UPT2,승인대기,2025-03-19
97334,액티브 오키나와 요트 선셋 크루즈,홍콩어,채용,상품 문제,재고 상태 확인 도와주세요,F20810,R22PQNHSE,결제대기,2025-02-18
15396,트렌디 바르셀로나 시내 야경 투어,대만어,계정,상품 문제,사용 방법 문의 알려주세요,A35E2A,REUO8RWJ3,승인대기,2025-02-10
15396,트렌디 바르셀로나 시내 야경 투어,대만어,계정,상품 문제,영수증 발급 문의 문의드립니다,FB2F53,RDBBCQ08V,승인대기,2025-07-04
76959,낭만적인 괌 골프 리조트,홍콩어,어학당,상품 문제,상품 상세 설명 요청 부탁드립니다,071E9A,R7LQR3WA6,결제대기,2025-03-16
76959,낭만적인 괌 골프 리조트,홍콩어,어학당,상품 문제,배송 일정 확인 확인 바랍니다,283923,,,2025-04-22
76959,낭만적인 괌 골프 리조트,일본어,어학당,상품 문제,가격 정보 문의 가능할까요,A191F3,RAPGP02MA,확정,2025-01-09
76959,낭만적인 괌 골프 리조트,홍콩어,어학당,상품 문제,오류 메시지 신고 확인 바랍니다,7E8106,RARBZ57SF,확정,2025-01-09
76959,낭만적인 괌 골프 리조트,대만어,어학당,상품 문의,프로모션 참여 문의 확인 바랍니다,603310,RESTP8GBR,승인대기,2025-02-08
76959,낭만적인 괌 골프 리조트,홍콩어,어학당,상품 문제,예약 변경 문의 문의드립니다,E1AD66,R9FXV7WOY,승인대기,2025-04-07
76959,낭만적인 괌 골프 리조트,대만어,어학당,상품 문제,재고 상태 확인 부탁드립니다,7ABA68,REV91S5JE,결제대기,2025-07-12
76959,낭만적인 괌 골프 리조트,대만어,어학당,상품 문제,상품 상세 설명 요청 부탁드립니다,2FF6EF,R4HCKE1PC,승인대기,2025-04-22
76959,낭만적인 괌 골프 리조트,대만어,어학당,상품 문의,상품 상세 설명 요청 부탁드립니다,1B425D,R37YVRCAN,승인대기,2025-07-29
76959,낭만적인 괌 골프 리조트,홍콩어,어학당,상품 문제,사용 방법 문의 도와주세요,3F3851,,,2025-01-29
76959,낭만적인 괌 골프 리조트,홍콩어,어학당,상품 문의,상품 상세 설명 요청 문의드립니다,F795A1,,,2025-03-08
76959,낭만적인 괌 골프 리조트,대만어,어학당,상품 문의,재고 상태 확인 알려주세요,7AD642,R1T21FDSQ,확정,2025-01-05
22047,설레는 크로아티아 야시장 투어,일본어,어학당,상품 문의,A/S 절차 문의 부탁드립니다,5EA216,RAULF0Y84,승인대기,2025-03-13
22047,설레는 크로아티아 야시장 투어,영어,어학당,상품 문의,프로모션 참여 문의 알려주세요,88C4C9,RD8GJBX2U,승인대기,2025-01-22
22047,설레는 크로아티아 야시장 투어,홍콩어,어학당,상품 문제,현장 수령 가능 여부 도와주세요,4F6232,R6IF84FG9,확정,2025-05-02
22047,설레는 크로아티아 야시장 투어,홍콩어,어학당,상품 문의,상품 상세 설명 요청 부탁드립니다,7F8A10,R94FJAXOI,승인대기,2025-03-14
22047,설레는 크로아티아 야시장 투어,홍콩어,어학당,시스템 사용문제,회원 등급 혜택 문의 확인 바랍니다,238D92,R1B6HMXPR,승인대기,2025-04-01
22047,설레는 크로아티아 야시장 투어,홍콩어,어학당,시스템 사용문제,환불 절차 문의 가능할까요,40EB89,,,2025-03-03
22047,설레는 크로아티아 야시장 투어,영어,어학당,예약 변경/취소,배송 일정 확인 부탁드립니다,A090D3,R6KK5QGJQ,승인대기,2025-04-08
22047,설레는 크로아티아 야시장 투어,영어,어학당,상품 문의,배송지 변경 요청 가능할까요,AA19C8,RDBPSPHGU,승인대기,2025-02-22
22047,설레는 크로아티아 야시장 투어,영어,어학당,예약 변경/취소,추가 사진 요청 가능할까요,BD01F7,R1ICECNJM,승인대기,2025-05-17
22047,설레는 크로아티아 야시장 투어,홍콩어,어학당,상품 문제,환불 절차 문의 부탁드립니다,B8909D,R3EL78MOF,승인대기,2025-01-04
22047,설레는 크로아티아 야시장 투어,홍콩어,어학당,상품 문의,추가 사진 요청 부탁드립니다,6D9C77,R9CPSXK49,승인대기,2025-02-13
22047,설레는 크로아티아 야시장 투어,영어,어학당,상품 문의,가격 정보 문의 도와주세요,8D8CE3,R1BLS5OD0,승인대기,2025-08-14
22047,설레는 크로아티아 야시장 투어,영어,어학당,상품 문의,프로모션 참여 문의 문의드립니다,EC5F23,R62RTLC46,승인대기,2025-08-17
22047,설레는 크로아티아 야시장 투어,영어,어학당,상품 문의,사용 방법 문의 부탁드립니다,2B3C07,R292YRCI5,결제대기,2025-05-09
22047,설레는 크로아티아 야시장 투어,영어,어학당,기타,결제 오류 문의 문의드립니다,FC476E,R43WPLR8G,승인대기,2025-04-22
66768,럭셔리 보라카이 트레킹 여행,일본어,여행,시스템 사용문제,영수증 발급 문의 가능할까요,E75BE7,,,2025-06-03
66768,럭셔리 보라카이 트레킹 여행,일본어,여행,시스템 사용문제,재고 상태 확인 문의드립니다,16DDA0,,,2025-05-25
66768,럭셔리 보라카이 트레킹 여행,일본어,여행,시스템 사용문제,영수증 발급 문의 확인 바랍니다,BF094A,R7ANOK32Y,확정,2025-05-27
66768,럭셔리 보라카이 트레킹 여행,일본어,여행,시스템 사용문제,사용 방법 문의 부탁드립니다,2B5A1E,,,2025-01-18
66768,럭셔리 보라카이 트레킹 여행,일본어,여행,기타,환불 절차 문의 알려주세요,68DC1E,R8CGSWEY7,확정,2025-04-25
51161,미식형 바르셀로나 스카이다이빙 체험,일본어,계정,상품 문의,상품 상세 설명 요청 확인 바랍니다,6B6998,REHK8DCW7,결제대기,2025-08-15
51161,미식형 바르셀로나 스카이다이빙 체험,일본어,계정,예약 변경/취소,해외 배송 가능 여부 알려주세요,76F4E8,RBLN65H43,결제대기,2025-05-17
51161,미식형 바르셀로나 스카이다이빙 체험,일본어,계정,시스템 사용문제,프로모션 참여 문의 알려주세요,601C65,RECUELBRB,결제대기,2025-06-09
51161,미식형 바르셀로나 스카이다이빙 체험,영어,계정,시스템 사용문제,A/S 절차 문의 도와주세요,5EE0F3,RAAOO69S3,승인대기,2025-03-19
51161,미식형 바르셀로나 스카이다이빙 체험,일본어,계정,상품 문의,예약 변경 문의 부탁드립니다,056CCA,R73H1CJVQ,결제대기,2025-08-23
51161,미식형 바르셀로나 스카이다이빙 체험,일본어,계정,상품 문의,배송지 변경 요청 부탁드립니다,AACCA1,R53MBUNVJ,결제대기,2025-08-30
51161,미식형 바르셀로나 스카이다이빙 체험,일본어,계정,상품 문의,사용 방법 문의 부탁드립니다,A3BA96,R4RTC8ONR,결제대기,2025-03-14
51161,미식형 바르셀로나 스카이다이빙 체험,홍콩어,계정,상품 문의,사용 방법 문의 알려주세요,F3EE35,,,2025-03-10
51161,미식형 바르셀로나 스카이다이빙 체험,홍콩어,계정,시스템 사용문제,배송지 변경 요청 알려주세요,6EF4ED,RENTCQ6K2,결제대기,2025-07-18
51161,미식형 바르셀로나 스카이다이빙 체험,일본어,계정,시스템 사용문제,영수증 발급 문의 알려주세요,0BEED7,,,2025-02-20
51161,미식형 바르셀로나 스카이다이빙 체험,홍콩어,계정,시스템 사용문제,쿠폰 적용 문제 가능할까요,448B33,RC2SYIMV0,결제대기,2025-05-10
51161,미식형 바르셀로나 스카이다이빙 체험,일본어,계정,시스템 사용문제,리뷰 수정 문의 알려주세요,8594B2,R9UUYTF59,결제대기,2025-04-08
51161,미식형 바르셀로나 스카이다이빙 체험,일본어,계정,예약 변경/취소,쿠폰 적용 문제 확인 바랍니다,5869EC,REO5F8OJ9,확정,2025-04-12
51161,미식형 바르셀로나 스카이다이빙 체험,일본어,계정,시스템 사용문제,현장 수령 가능 여부 도와주세요,3B4A19,,,2025-03-24
51161,미식형 바르셀로나 스카이다이빙 체험,홍콩어,계정,상품 문의,A/S 절차 문의 알려주세요,0E3A64,R3JIJX6C2,결제대기,2025-07-06
51161,미식형 바르셀로나 스카이다이빙 체험,일본어,계정,시스템 사용문제,상품 상세 설명 요청 가능할까요,2F4F35,R30S2MPEO,결제대기,2025-04-02
51161,미식형 바르셀로나 스카이다이빙 체험,홍콩어,계정,시스템 사용문제,환불 절차 문의 도와주세요,B87482,,,2025-05-04
51161,미식형 바르셀로나 스카이다이빙 체험,영어,계정,시스템 사용문제,현장 수령 가능 여부 부탁드립니다,EF42C9,,,2025-04-24
51161,미식형 바르셀로나 스카이다이빙 체험,일본어,계정,상품 문의,리뷰 수정 문의 부탁드립니다,0D54B0,RAC7EM3O6,결제대기,2025-05-09
51161,미식형 바르셀로나 스카이다이빙 체험,대만어,계정,예약 변경/취소,A/S 절차 문의 가능할까요,36C1BA,R6O33JTYS,결제대기,2025-04-14
17452,탐험형 사이판 사파리 어드벤처,영어,채용,기타,재고 상태 확인 부탁드립니다,3EA269,R8CFMHGU6,결제대기,2025-07-15
17452,탐험형 사이판 사파리 어드벤처,일본어,채용,상품 문제,오류 메시지 신고 도와주세요,42320A,R592GQ60T,결제대기,2025-05-07
17452,탐험형 사이판 사파리 어드벤처,대만어,채용,기타,상품 상세 설명 요청 도와주세요,1BE6C1,R6JHJQVDF,결제대기,2025-03-29
17452,탐험형 사이판 사파리 어드벤처,대만어,채용,기타,쿠폰 적용 문제 문의드립니다,58E3D3,,,2025-02-21
17452,탐험형 사이판 사파리 어드벤처,홍콩어,채용,기타,현장 수령 가능 여부 문의드립니다,63D166,R4TTCTOTM,확정,2025-05-23
17452,탐험형 사이판 사파리 어드벤처,대만어,채용,상품 문제,오류 메시지 신고 알려주세요,E2B25B,R271UM85H,결제대기,2025-06-30
17452,탐험형 사이판 사파리 어드벤처,일본어,채용,기타,예약 변경 문의 확인 바랍니다,F56933,R4RM2Y2XD,결제대기,2025-03-22
17452,탐험형 사이판 사파리 어드벤처,일본어,채용,기타,리뷰 수정 문의 알려주세요,0D3AFA,,,2025-03-08
75200,프리미엄 하와이 스노클링 패키지,영어,계정,예약 변경/취소,리뷰 수정 문의 부탁드립니다,99DE59,R67YIEG3H,승인대기,2025-03-16
51388,럭셔리 나폴리 스카이다이빙 체험,대만어,계정,예약 변경/취소,쿠폰 적용 문제 확인 바랍니다,BCF380,RBBZ90DV3,확정,2025-06-06
51388,럭셔리 나폴리 스카이다이빙 체험,대만어,계정,상품 문제,배송 일정 확인 도와주세요,64E6E4,REJUIZKP8,확정,2025-06-14
51388,럭셔리 나폴리 스카이다이빙 체험,일본어,계정,예약 변경/취소,쿠폰 적용 문제 알려주세요,945879,RD1J01TNJ,승인대기,2025-06-15
51388,럭셔리 나폴리 스카이다이빙 체험,대만어,계정,예약 변경/취소,가격 정보 문의 확인 바랍니다,A17BDC,REH252S7Z,확정,2025-05-22
51388,럭셔리 나폴리 스카이다이빙 체험,홍콩어,계정,예약 변경/취소,A/S 절차 문의 문의드립니다,9A9B2A,,,2025-04-30
51388,럭셔리 나폴리 스카이다이빙 체험,대만어,계정,예약 변경/취소,리뷰 수정 문의 문의드립니다,ADEF09,R6LC75NTM,승인대기,2025-06-05
51388,럭셔리 나폴리 스카이다이빙 체험,일본어,계정,상품 문제,쿠폰 적용 문제 확인 바랍니다,088DD7,RC1IR4BT5,확정,2025-08-01
51388,럭셔리 나폴리 스카이다이빙 체험,홍콩어,계정,예약 변경/취소,영수증 발급 문의 문의드립니다,D3D7B6,RCOAEV2BY,결제대기,2025-01-20
88528,에코 나폴리 골프 리조트,영어,어학당,시스템 사용문제,재고 상태 확인 확인 바랍니다,16815E,,,2025-02-19
88528,에코 나폴리 골프 리조트,영어,어학당,상품 문제,회원 등급 혜택 문의 가능할까요,AFFD08,,,2025-07-23
88528,에코 나폴리 골프 리조트,영어,어학당,상품 문제,리뷰 수정 문의 도와주세요,0D3881,R6U2HAVJZ,승인대기,2025-07-20
83891,미식형 보라카이 드라이브 코스,홍콩어,계정,기타,가격 정보 문의 문의드립니다,C9171B,RA7HRF24D,확정,2025-06-25
83891,미식형 보라카이 드라이브 코스,대만어,계정,예약 변경/취소,사용 방법 문의 도와주세요,CBAA1B,,,2025-08-22
83891,미식형 보라카이 드라이브 코스,영어,계정,기타,해외 배송 가능 여부 부탁드립니다,769C72,R9XL6FLWM,확정,2025-05-04
